文本,文本1,文本2
    對人體有高度毒性        出於某些原因， 大花假虎刺樹被認為具有輕微毒性。攝入未成熟的果實或植物的汁液可能會導致腹瀉或嘔吐。樹液還含有乳膠，可能會刺激眼睛或對乳膠過敏的人造成過敏反應。避免植物的任何破損部分，因為那裡的汁液會流出。    關於毒性的進一步資訊    ,,
,,
    對人體有輕微毒性        大果櫟是一種有點毒性的植物，會傷害攝入它的人，就像櫟屬或橡樹屬的其他成員一樣。吃這棵樹的症狀從輕微到中度不等。它的毒性歸因於這種樹的幼葉和橡子中的單寧酸。吃了這些部位會引起胃痛、便秘、便血、腹瀉、極度口渴和小便過多。在春季和秋季，孩子們可能很容易抓住樹葉和掉落的橡子，並可能在不知道其有毒特性的情況下吞下它們。    關於毒性的進一步資訊    ,,
,,
    對人體有高度毒性        大飛揚草有輕微毒性，特別是對兒童。當葉子被生吃時，症狀包括噁心、嘔吐和腹瀉。植物葉子含有 E. hirta，這是一種甲醇提取物，大劑量時有輕微毒性。每 1公斤體重大約有 5克毒性發生。在出現任何副作用之前，必須口服大量的提取物。這種植物對成年人來說是安全的，但在兒童周圍應該小心。    關於毒性的進一步資訊    ,,
,,
,,
,,
    對人體有輕微毒性        大車前草 ，高劑量攝入會導致腹瀉和血壓降低，在某些情況下會導致嘔吐、腹脹、過敏和厭食。也有證據表明，極度過量服用會導致致命的過敏反應。此外，當直接接觸皮膚時大車前草建議避免使用這種植物，特別是如果您患有腹部不適或腸梗阻。    關於毒性的進一步資訊    ,,
,,
,,
,,
    對人體有中度毒性        大阿米芹是一種可導致人類輕度至中度疾病的植物。植物本身無毒，但接觸植物後暴露在陽光下會導致嚴重的皮膚問題。該植物被認為會引起人類的光敏反應，這意味著與植物接觸後皮膚暴露在紫外線下會導致植物性光敏性皮炎。這種皮膚狀況表現為輕度至重度皮膚炎症、發紅、刺激、皮疹、紅斑、水腫和延遲性色素沉著過度。 大阿米芹的攝取也可能是有害的。    關於毒性的進一步資訊    ,    對貓有毒   大阿米芹 （ Ammi majus ）是一種對貓有中等毒性的植物。消費會導致一系列不舒服的症狀，如口腔疼痛和胃部不適，在更嚴重的情況下，可能需要靜脈滴注以清除系統中的毒素。為了阻止食草動物，這種植物的葉子嘗起來很糟糕，但好奇的貓可能仍然會因為無聊而咀嚼。工廠的所有部分都是危險的。    關於毒性的進一步資訊    ,
,,
,,
,,
,,
,,
,,
,,
,,
    對人體有輕微毒性        一種有毒植物， 粗肋草如果人類攝入或接觸它會對人類造成傷害。影響通常是輕度到中度。毒性是由存在於植物所有部分的草酸鈣晶體引起的，包括果實、花朵、樹皮、葉子、汁液和莖。觸摸樹液會引起皮炎，而攝入植物會導致嘔吐和腹瀉。當它作為室內植物種植時，兒童可能很容易接觸到這種植物。每當你處理植物時都要戴上手套，以防止任何流浪的汁液接觸到你的皮膚。    關於毒性的進一步資訊    ,,
,,
,,
"    對人體有輕微毒性        蔥芥總是含有氰化氫的前體，食用後會轉化為毒藥。氰化氫是自然界中最致命的毒藥之一。氰化物奪取細胞的氧氣並殺死它們，攻擊心臟、肺和神經系統。中毒症狀包括噁心、胃痛、嘔吐、腹瀉、頭痛、虛弱、喘息、呼吸困難、頭暈和神誌不清、皮膚和嘴唇發青、昏厥、抽搐，最終死亡。如果蔥芥 d 突然出現在您的院子或花園中，請將其根除，並且在此之前，讓小孩、認知障礙者和可能成為""覓食者""的人遠離它。    關於毒性的進一步資訊    ",,
,,
,,
,,
    對人體有輕微毒性        如果大量食用， 刺桐花的種子是有毒的。可能會出現噁心、嘔吐、腹瀉和嚴重脫水。葉子、樹皮和種子含有胞嘧啶，一種有毒化學物質。攝入症狀包括意識模糊、頭暈和嗜睡。種子有時也會引起深度睡眠，從而導致昏迷。有些是不可逆轉的並導致死亡。    關於毒性的進一步資訊    ,,
,,
,,
"    對人體有輕微毒性        刺囊瓜是一種有毒植物，如果攝入會有害。它對每個人都無害，僅對那些對其毒性敏感的人有害。症狀通常很輕微，是由於食用了這種不尋常植物的果實引起的。對敏感人群的影響包括腹瀉、胃痛和灼痛。由於這種植物的名稱""野黃瓜""和果實的形狀，採集者可能會在誤食這種植物的同時誤認為它是一種野生可食用植物，而沒有意識到這些果實可能有毒。    關於毒性的進一步資訊    ",,
,,
,,
,,
    對貓有毒   刺果毛茛的毒素對貓有輕度至中度毒性。這種毒素存在於植物的所有部分。中毒的典型症狀包括嘔吐、腹瀉、流口水過多、口腔腫脹、步態不穩和虛弱。幸運的是，這些症狀通常只會以較輕微的形式出現，因為植物令人不快的味道限制了貓的進食量。     ,,
,,
,,
,,
    對人體有輕微毒性        唇萼薄荷是一種有毒植物，攝入後會造成傷害。可以從植物中提取的精油特別危險，已被證明會導致中毒性肝損傷、腎功能衰竭、流產和死亡。攝入少量唇萼薄荷會導致嘔吐、腹瀉、胃痛、譫妄和發燒。由於普遍的好奇心，兒童最容易出現唇萼薄荷如果直接接觸皮膚，油也會導致皮炎。    關於毒性的進一步資訊    ,    對貓有毒   應防止貓咀嚼中等毒性的唇萼薄荷 。這些植物含有大量貓的消化系統無法耐受的精油。雖然貓薄荷和貓薄荷——都是薄荷家族的一部分——適量食用是安全的，但如果貓攝入大量薄荷，花園品種的薄荷會導致嘔吐、腹瀉和肝臟問題。    關於毒性的進一步資訊    ,
,,
,,
,,
    對狗有毒   垂榕 （ Ficus benjamina ）對狗有輕度至中度毒性。皮膚接觸植物的任何部分都會引起皮疹和刺激。如果攝入，可能會出現過度流口水、口腔和喉嚨刺激以及嘔吐。葉子和果實對你的狗很有吸引力，所以要小心這種受歡迎的植物。    關於毒性的進一步資訊    ,    對貓有毒   垂榕 （ Ficus benjamina ）對貓有中等毒性，無論攝入植物的哪個部分。應格外小心，以避免該物種容易掉落的葉子。僅僅接觸植物可能會引起皮炎，而攝入會引起嘔吐和口腔刺激。如有必要，應尋求獸醫護理。    關於毒性的進一步資訊    ,
,,
,,
,,
,,
,,
,,
,,
    對人體有輕微毒性        如果在特定的生長階段食用， 垂果瓜可能會中毒。食用這種植物會引起輕微的症狀。果實和種子被認為有毒，尤其是成熟的果實。食用這些作為瀉藥的成熟水果的結果通常是腹瀉和脫水。覓食者可能會在成熟時發現並食用垂果瓜作為野生食物，而沒有意識到在那個生長階段食用水果的危險。其他人可能會將深色水果誤認為是另一種可食用的野生食物。    關於毒性的進一步資訊    ,,
,,
    對人體有輕微毒性        與龜背竹屬的其他植物一樣， 窗孔龜背芋含有毒素，如果人類攝入或接觸它會影響人類。由於植物的所有部分都含有草酸鹽晶體，它會引起輕度到中度的症狀。攝入這種植物的症狀可能包括口腔灼痛和腫脹、流涎過多、胃痛以及吞嚥、說話或呼吸困難。如果觸摸植物的汁液，毒素會導致皮膚皮炎和刺激。一種流行的室內植物， 窗孔龜背芋很容易落入兒童接觸不到的地方，他們更容易受到負面影響。處理植物時一定要戴上手套，以免接觸到樹液。    關於毒性的進一步資訊    ,,
,,
,,
,,
,,
,,
    對人體有輕微毒性        臭杏 （花、莖、葉）的外部提取的精油毒性極大，如果攝入可能會引起嘔吐、頭暈、抽搐，甚至死亡。 Dysphania 屬的許多物種都含有皂苷，這是一種有毒化學物質，如果被人體吸收就會有害。 臭杏還含有本身無毒的草酸，但是，如果大量食用，它會在體內結合鈣，使其無法使用並導致缺鈣。建議患有關節炎、腎結石、痛風、胃酸過多和風濕病的人避免食用臭杏 ，因為它可能會加劇他們的症狀。    關於毒性的進一步資訊    ,    對貓有毒   臭杏 （ Dysphania ambrosioides ）植物的漿果/種子對貓有中度毒性，即使少量食用也會引起嘔吐和腹瀉。如果清洗時間過長，請尋求獸醫的注意，以避免出現脫水並發症。    關於毒性的進一步資訊    ,
    對人體有中度毒性        臭菘是一種中等毒性植物，因其含有有害的草酸鈣晶體和其他未知毒素。植物的所有部分在攝入時都有毒，會導致嚴重的口腔和消化道不適，包括灼熱感和嘴唇、喉嚨和舌頭髮炎，胃腸道困難，如噁心、腹瀉和嘔吐，以及極度流涎和消化道問題。吞嚥。小心不要觸摸根部，因為與皮膚直接接觸會引起瘙癢、炎症和起泡。建議懷孕、哺乳或患有腎結石的人遠離這種植物。    關於毒性的進一步資訊    ,    對狗有毒   臭菘對狗有輕微到嚴重的毒性，具體取決於它們攝入的量。值得慶幸的是，由於最初的症狀，狗很少吃大量食物。植物的所有部分都含有草酸鈣，食用後會引起口腔和喉嚨發炎、發紅和灼痛，導致過度流口水、吞嚥困難和食慾不振。胃部不適、嘔吐和腹瀉也是攝入的常見後果。在極端情況下，如果大量食用，可能會發生昏迷或死亡，即使這種結果非常罕見，也需要打電話給獸醫。    關於毒性的進一步資訊    ,
,,
,,
,,
    對貓有毒   臭春黃菊 （ Anthemis cotula ）對貓有中度至重度毒性，接觸或攝入時會引起反應。典型的局部症狀包括皮膚發紅和發炎。胃腸道症狀包括嘔吐、腹瀉和食慾不振。如果這些症狀很嚴重，他們可能需要醫療幫助以避免永久性損傷。    關於毒性的進一步資訊    ,,
,,
,,
,,
    對狗有毒   赤桉 （ Eucalyptus camaldulensis ）植物的所有部分及其精油，對狗都有中度至重度毒性。通過吸入或攝入接觸植物本身或其精油後，狗可能會開始喘息、嘔吐或變得困惑。毒性可進展為肌肉無力和癲癇發作。去看獸醫是必要的。在家中使用含有Eucalyptus camaldulensis精油或該植物任何部分的產品時要小心。    關於毒性的進一步資訊    ,    對貓有毒   許多Eucalyptus camaldulensis屬的品種對貓有輕度至重度毒性。 赤桉精油對貓來說是不安全的，如果您的貓攝入了植物的任何部分，最好立即諮詢獸醫。常見症狀可能包括嘔吐、腹瀉、虛弱和過度流口水。    關於毒性的進一步資訊    ,
,,
,,
    對人體有輕微毒性        齒葉莢蒾的漿果被認為具有輕微毒性，尤其是當它們未完全成熟時。它們含有高含量的多酚，會刺激胃部，如果攝入過多，會導致噁心、流涎過多、胃痛、腹瀉和嘔吐。嚴重中毒會導致潛在的危險並發症，如電解質失衡或嚴重脫水。這種植物應該遠離兒童和有認知障礙的人，以防止他們面臨這些後果。    關於毒性的進一步資訊    ,,
    對人體有高度毒性        齒裂大戟在其莖中含有乳白色汁液，當植物破碎時會釋放出這種汁液。這種汁液對人類有毒，中毒的嚴重程度取決於個人的易感性。皮膚接觸這種汁液會導致嚴重的皮炎，當直接接觸皮膚時，經常會導致水泡。如果這種有害的汁液進入眼睛，可能會造成永久性傷害，甚至失明。不言而喻，這也使該植物對咀嚼和吞嚥有害。沒有證據表明齒裂大戟誇大花粉症的症狀。    關於毒性的進一步資訊    ,,
,,
,,
,,
    對貓有毒   Dianthus plumarius種對貓有輕微毒性。 常夏石竹植物各部位均含有萜類皂苷。如果攝入這些化學物質會導致輕微的胃腸道問題（嘔吐和腹瀉），如果接觸會導致輕微的皮膚刺激。嘴巴和嘴唇可能會紅腫。如果出現虛弱和脫水等繼發症狀，請尋求獸醫護理。     ,,
